"Plot Title: mill_meso_T5_high"
"#","Date Time, GMT+01:00","X Accel, g (LGR S/N: 21820144, SEN S/N: 21820144)","Coupler Detached (LGR S/N: 21820144)","Host Connected (LGR S/N: 21820144)","Coupler Attached (LGR S/N: 21820144)","Stopped (LGR S/N: 21820144)","End Of File (LGR S/N: 21820144)"
523,30/06/25 14:25:17,-1.050,,,,,
524,30/06/25 14:25:18,-1.050,,,,,
525,30/06/25 14:25:19,-1.050,,,,,
526,30/06/25 14:25:20,-1.050,,,,,
527,30/06/25 14:25:21,-1.050,,,,,
528,30/06/25 14:25:22,-1.050,,,,,
529,30/06/25 14:25:23,-1.050,,,,,
530,30/06/25 14:25:24,-1.050,,,,,
531,30/06/25 14:25:25,-1.050,,,,,
532,30/06/25 14:25:26,-1.050,,,,,
533,30/06/25 14:25:27,-1.050,,,,,
534,30/06/25 14:25:28,-1.050,,,,,
535,30/06/25 14:25:29,-1.050,,,,,
