"Plot Title: 21820141_pendant3"
"#","Date Time, GMT+00:00","X Accel, g (LGR S/N: 21820141, SEN S/N: 21820141)","Y Accel, g (LGR S/N: 21820141, SEN S/N: 21820141)","Z Accel, g (LGR S/N: 21820141, SEN S/N: 21820141)","Coupler Attached (LGR S/N: 21820141)","Host Connected (LGR S/N: 21820141)","Stopped (LGR S/N: 21820141)","End Of File (LGR S/N: 21820141)"
1535,12/07/24 05:30:00 PM,-0.850,0.100,0.625,,,,
1536,12/07/24 05:45:00 PM,-1.025,-0.075,-0.150,,,,
1537,12/07/24 06:00:00 PM,-0.800,-0.450,-0.275,,,,
1538,12/07/24 06:15:00 PM,-1.025,-0.250,0.025,,,,
1539,12/07/24 06:30:00 PM,-0.675,-0.200,0.050,,,,
1540,12/07/24 06:45:00 PM,-1.025,-0.175,0.300,,,,
1541,12/07/24 07:00:00 PM,-0.975,-0.200,-0.125,,,,
1542,12/07/24 07:15:00 PM,-1.000,0.250,-0.275,,,,
1543,12/07/24 07:30:00 PM,-1.025,-0.300,-0.125,,,,
1544,12/07/24 07:45:00 PM,-0.750,-0.500,0.575,,,,
1545,12/07/24 08:00:00 PM,-1.000,-0.200,-0.150,,,,
1546,12/07/24 08:15:00 PM,-0.975,-0.275,0.025,,,,
1547,12/07/24 08:30:00 PM,-0.925,-0.225,-0.350,,,,
1548,12/07/24 08:45:00 PM,-1.025,-0.325,0.025,,,,
1549,12/07/24 09:00:00 PM,-1.075,-0.250,0.025,,,,
1550,12/07/24 09:15:00 PM,-1.075,-0.250,-0.075,,,,
1551,12/07/24 09:30:00 PM,-0.925,0.150,-0.175,,,,
1552,12/07/24 09:45:00 PM,-1.100,-0.350,0.125,,,,
1553,12/07/24 10:00:00 PM,-1.025,-0.225,-0.025,,,,
1554,12/07/24 10:15:00 PM,-0.975,-0.450,-0.175,,,,
1555,12/07/24 10:30:00 PM,-0.775,0.150,-0.525,,,,
1556,12/07/24 10:45:00 PM,-0.975,-0.225,-0.250,,,,
1557,12/07/24 11:00:00 PM,-1.000,-0.325,-0.100,,,,
1558,12/07/24 11:15:00 PM,-1.075,-0.250,0.025,,,,
1559,12/07/24 11:30:00 PM,-1.025,-0.325,0.075,,,,
1560,12/07/24 11:45:00 PM,-1.125,-0.175,-0.125,,,,
1561,12/08/24 12:00:00 AM,-1.025,-0.150,-0.100,,,,
1562,12/08/24 12:15:00 AM,-1.075,-0.075,-0.100,,,,
1563,12/08/24 12:30:00 AM,-0.850,-0.350,-0.200,,,,
1564,12/08/24 12:45:00 AM,-1.075,-0.225,-0.025,,,,
1565,12/08/24 01:00:00 AM,-1.050,-0.325,0.050,,,,
1566,12/08/24 01:15:00 AM,-1.075,-0.200,-0.225,,,,
1567,12/08/24 01:30:00 AM,-0.950,-0.225,-0.425,,,,
1568,12/08/24 01:45:00 AM,-1.000,0.050,-0.350,,,,
1569,12/08/24 02:00:00 AM,-0.975,-0.300,-0.175,,,,
1570,12/08/24 02:15:00 AM,-0.900,0.025,-0.325,,,,
1571,12/08/24 02:30:00 AM,-0.925,-0.050,-0.425,,,,
1572,12/08/24 02:45:00 AM,-0.975,-0.125,-0.300,,,,
1573,12/08/24 03:00:00 AM,-1.125,-0.125,-0.075,,,,
1574,12/08/24 03:15:00 AM,-1.025,-0.175,-0.250,,,,
1575,12/08/24 03:30:00 AM,-1.000,-0.225,-0.175,,,,
1576,12/08/24 03:45:00 AM,-0.950,-0.150,-0.250,,,,
1577,12/08/24 04:00:00 AM,-1.025,-0.125,-0.025,,,,
1578,12/08/24 04:15:00 AM,-1.025,-0.225,0.025,,,,
1579,12/08/24 04:30:00 AM,-1.025,-0.150,0.000,,,,
1580,12/08/24 04:45:00 AM,-1.050,-0.200,0.000,,,,
1581,12/08/24 05:00:00 AM,-1.000,-0.200,0.025,,,,
1582,12/08/24 05:15:00 AM,-1.025,-0.250,0.025,,,,
1583,12/08/24 05:30:00 AM,-1.025,-0.175,0.025,,,,
1584,12/08/24 05:45:00 AM,-1.025,-0.125,0.025,,,,
1585,12/08/24 06:00:00 AM,-1.050,-0.200,0.125,,,,
1586,12/08/24 06:15:00 AM,-1.025,-0.225,0.050,,,,
1587,12/08/24 06:30:00 AM,-1.050,-0.250,0.200,,,,
1588,12/08/24 06:45:00 AM,-1.000,-0.175,0.225,,,,
1589,12/08/24 07:00:00 AM,-0.975,-0.275,0.275,,,,
1590,12/08/24 07:15:00 AM,-1.050,-0.325,0.150,,,,
1591,12/08/24 07:30:00 AM,-1.050,-0.200,0.175,,,,
1592,12/08/24 07:45:00 AM,-1.000,-0.275,0.175,,,,
1593,12/08/24 08:00:00 AM,-1.000,-0.200,0.225,,,,
1594,12/08/24 08:15:00 AM,-1.000,-0.225,0.175,,,,
1595,12/08/24 08:30:00 AM,-1.025,-0.175,0.175,,,,
1596,12/08/24 08:45:00 AM,-1.000,-0.400,-0.200,,,,
1597,12/08/24 09:00:00 AM,-0.950,-0.475,-0.150,,,,
1598,12/08/24 09:15:00 AM,-0.975,-0.225,-0.275,,,,
1599,12/08/24 09:30:00 AM,-1.000,-0.250,-0.125,,,,
1600,12/08/24 09:45:00 AM,-1.050,-0.275,-0.025,,,,
1601,12/08/24 10:00:00 AM,-1.050,-0.250,0.000,,,,
1602,12/08/24 10:15:00 AM,-1.025,-0.175,-0.150,,,,
1603,12/08/24 10:30:00 AM,-1.025,-0.225,0.050,,,,
1604,12/08/24 10:45:00 AM,-1.025,-0.150,0.025,,,,
1605,12/08/24 11:00:00 AM,-1.025,-0.150,0.025,,,,
1606,12/08/24 11:15:00 AM,-1.025,-0.200,0.075,,,,
1607,12/08/24 11:30:00 AM,-1.050,-0.250,0.050,,,,
1608,12/08/24 11:45:00 AM,-1.000,-0.050,-0.150,,,,
1609,12/08/24 12:00:00 PM,-1.025,-0.150,0.075,,,,
1610,12/08/24 12:15:00 PM,-1.000,-0.200,0.100,,,,
1611,12/08/24 12:30:00 PM,-1.025,-0.200,0.100,,,,
1612,12/08/24 12:45:00 PM,-1.000,-0.200,0.100,,,,
1613,12/08/24 01:00:00 PM,-1.050,-0.175,0.125,,,,
1614,12/08/24 01:15:00 PM,-1.050,-0.175,0.100,,,,
1615,12/08/24 01:30:00 PM,-1.000,-0.225,0.075,,,,
1616,12/08/24 01:45:00 PM,-1.075,-0.225,0.075,,,,
1617,12/08/24 02:00:00 PM,-1.025,-0.150,-0.100,,,,
1618,12/08/24 02:15:00 PM,-0.975,-0.225,-0.150,,,,
1619,12/08/24 02:30:00 PM,-1.125,-0.250,0.025,,,,
1620,12/08/24 02:45:00 PM,-0.975,-0.100,0.100,,,,
1621,12/08/24 03:00:00 PM,-1.025,-0.150,0.075,,,,
1622,12/08/24 03:15:00 PM,-1.025,-0.125,0.075,,,,
1623,12/08/24 03:30:00 PM,-1.075,-0.175,0.025,,,,
1624,12/08/24 03:45:00 PM,-1.025,-0.050,-0.100,,,,
1625,12/08/24 04:00:00 PM,-1.050,-0.250,0.025,,,,
1626,12/08/24 04:15:00 PM,-1.025,-0.125,-0.025,,,,
1627,12/08/24 04:30:00 PM,-1.000,-0.125,0.000,,,,
1628,12/08/24 04:45:00 PM,-1.025,-0.150,0.000,,,,
1629,12/08/24 05:00:00 PM,-1.050,-0.275,0.025,,,,
1630,12/08/24 05:15:00 PM,-1.025,-0.175,0.000,,,,
1631,12/08/24 05:30:00 PM,-1.025,-0.200,-0.050,,,,
1632,12/08/24 05:45:00 PM,-1.025,-0.200,0.000,,,,
1633,12/08/24 06:00:00 PM,-1.025,-0.150,0.025,,,,
1634,12/08/24 06:15:00 PM,-1.025,-0.200,-0.125,,,,
1635,12/08/24 06:30:00 PM,-1.050,-0.200,0.025,,,,
1636,12/08/24 06:45:00 PM,-1.050,-0.200,0.025,,,,
1637,12/08/24 07:00:00 PM,-1.025,-0.250,0.025,,,,
1638,12/08/24 07:15:00 PM,-1.100,-0.100,0.025,,,,
1639,12/08/24 07:30:00 PM,-1.025,-0.125,-0.075,,,,
1640,12/08/24 07:45:00 PM,-1.025,-0.225,-0.075,,,,
1641,12/08/24 08:00:00 PM,-1.075,-0.300,0.000,,,,
1642,12/08/24 08:15:00 PM,-1.025,-0.250,-0.125,,,,
1643,12/08/24 08:30:00 PM,-1.025,-0.175,0.000,,,,
1644,12/08/24 08:45:00 PM,-1.075,-0.150,-0.050,,,,
1645,12/08/24 09:00:00 PM,-1.000,-0.200,-0.125,,,,
1646,12/08/24 09:15:00 PM,-0.975,-0.125,-0.225,,,,
1647,12/08/24 09:30:00 PM,-1.025,-0.225,0.000,,,,
1648,12/08/24 09:45:00 PM,-1.025,-0.200,-0.075,,,,
1649,12/08/24 10:00:00 PM,-1.000,-0.200,-0.050,,,,
1650,12/08/24 10:15:00 PM,-1.025,-0.200,0.025,,,,
1651,12/08/24 10:30:00 PM,-1.000,-0.175,0.025,,,,
1652,12/08/24 10:45:00 PM,-1.025,-0.275,-0.025,,,,
1653,12/08/24 11:00:00 PM,-0.975,-0.300,-0.250,,,,
1654,12/08/24 11:15:00 PM,-1.050,-0.250,0.100,,,,
1655,12/08/24 11:30:00 PM,-1.025,-0.250,0.125,,,,
1656,12/08/24 11:45:00 PM,-1.025,-0.175,0.100,,,,
1657,12/09/24 12:00:00 AM,-1.050,-0.250,0.100,,,,
1658,12/09/24 12:15:00 AM,-1.025,-0.250,0.050,,,,
1659,12/09/24 12:30:00 AM,-1.025,-0.200,-0.050,,,,
1660,12/09/24 12:45:00 AM,-1.025,-0.350,-0.075,,,,
1661,12/09/24 01:00:00 AM,-1.050,-0.300,0.000,,,,
1662,12/09/24 01:15:00 AM,-1.025,-0.200,0.000,,,,
1663,12/09/24 01:30:00 AM,-1.025,-0.150,0.025,,,,
1664,12/09/24 01:45:00 AM,-1.025,-0.175,0.000,,,,
1665,12/09/24 02:00:00 AM,-1.025,-0.150,0.025,,,,
1666,12/09/24 02:15:00 AM,-1.000,-0.300,-0.150,,,,
1667,12/09/24 02:30:00 AM,-1.050,-0.250,-0.025,,,,
1668,12/09/24 02:45:00 AM,-1.025,-0.250,0.025,,,,
1669,12/09/24 03:00:00 AM,-1.025,-0.250,0.025,,,,
1670,12/09/24 03:15:00 AM,-1.025,-0.200,0.050,,,,
1671,12/09/24 03:30:00 AM,-1.025,-0.125,-0.125,,,,
1672,12/09/24 03:45:00 AM,-1.025,-0.250,0.025,,,,
1673,12/09/24 04:00:00 AM,-1.025,-0.200,0.075,,,,
1674,12/09/24 04:15:00 AM,-1.050,-0.250,-0.100,,,,
1675,12/09/24 04:30:00 AM,-1.050,-0.275,-0.075,,,,
1676,12/09/24 04:45:00 AM,-1.025,-0.250,0.050,,,,
1677,12/09/24 05:00:00 AM,-1.025,-0.250,-0.075,,,,
1678,12/09/24 05:15:00 AM,-1.025,-0.225,0.000,,,,
1679,12/09/24 05:30:00 AM,-1.025,-0.225,0.050,,,,
1680,12/09/24 05:45:00 AM,-1.025,-0.225,0.075,,,,
1681,12/09/24 06:00:00 AM,-1.025,-0.175,0.075,,,,
1682,12/09/24 06:15:00 AM,-1.025,-0.200,0.050,,,,
1683,12/09/24 06:30:00 AM,-1.025,-0.175,0.050,,,,
1684,12/09/24 06:45:00 AM,-1.025,-0.200,0.075,,,,
1685,12/09/24 07:00:00 AM,-1.025,-0.175,0.075,,,,
1686,12/09/24 07:15:00 AM,-1.025,-0.150,0.075,,,,
1687,12/09/24 07:30:00 AM,-1.025,-0.150,0.075,,,,
1688,12/09/24 07:45:00 AM,-1.025,-0.150,0.075,,,,
1689,12/09/24 08:00:00 AM,-1.025,-0.150,0.075,,,,
1690,12/09/24 08:15:00 AM,-1.025,-0.200,0.075,,,,
1691,12/09/24 08:30:00 AM,-1.025,-0.100,0.000,,,,
1692,12/09/24 08:45:00 AM,-1.025,-0.175,0.075,,,,
1693,12/09/24 09:00:00 AM,-1.075,-0.200,0.025,,,,
1694,12/09/24 09:15:00 AM,-1.025,-0.175,0.100,,,,
1695,12/09/24 09:30:00 AM,-1.025,-0.175,0.125,,,,
1696,12/09/24 09:45:00 AM,-1.025,-0.200,0.100,,,,
1697,12/09/24 10:00:00 AM,-1.025,-0.175,0.125,,,,
1698,12/09/24 10:15:00 AM,-1.025,-0.150,0.100,,,,
1699,12/09/24 10:30:00 AM,-1.025,-0.200,0.075,,,,
1700,12/09/24 10:45:00 AM,-1.025,-0.150,0.075,,,,
1701,12/09/24 11:00:00 AM,-1.025,-0.250,0.075,,,,
1702,12/09/24 11:15:00 AM,-1.025,-0.150,0.075,,,,
1703,12/09/24 11:30:00 AM,-1.025,-0.175,0.075,,,,
1704,12/09/24 11:45:00 AM,-1.025,-0.150,0.075,,,,
1705,12/09/24 12:00:00 PM,-1.025,-0.150,0.050,,,,
1706,12/09/24 12:15:00 PM,-1.025,-0.250,0.075,,,,
1707,12/09/24 12:30:00 PM,-1.025,-0.225,0.075,,,,
1708,12/09/24 12:45:00 PM,-1.025,-0.175,0.025,,,,
1709,12/09/24 01:00:00 PM,-1.025,-0.175,0.075,,,,
1710,12/09/24 01:15:00 PM,-1.025,-0.200,0.050,,,,
1711,12/09/24 01:30:00 PM,-1.025,-0.225,0.075,,,,
1712,12/09/24 01:45:00 PM,-1.025,-0.225,0.025,,,,
1713,12/09/24 02:00:00 PM,-1.025,-0.225,0.050,,,,
1714,12/09/24 02:15:00 PM,-1.050,-0.200,-0.075,,,,
1715,12/09/24 02:30:00 PM,-1.050,-0.250,-0.075,,,,
1716,12/09/24 02:45:00 PM,-1.075,-0.175,0.025,,,,
1717,12/09/24 03:00:00 PM,-1.025,-0.250,0.025,,,,
1718,12/09/24 03:15:00 PM,-1.025,-0.250,0.025,,,,
1719,12/09/24 03:30:00 PM,-1.025,-0.200,0.000,,,,
1720,12/09/24 03:45:00 PM,-1.025,-0.250,0.025,,,,
1721,12/09/24 04:00:00 PM,-1.025,-0.150,0.000,,,,
1722,12/09/24 04:15:00 PM,-1.075,-0.225,0.025,,,,
1723,12/09/24 04:30:00 PM,-1.075,-0.150,0.075,,,,
1724,12/09/24 04:45:00 PM,-1.025,-0.200,0.025,,,,
1725,12/09/24 05:00:00 PM,-1.025,-0.200,0.025,,,,
1726,12/09/24 05:15:00 PM,-1.025,-0.175,0.050,,,,
1727,12/09/24 05:30:00 PM,-1.025,-0.200,0.050,,,,
1728,12/09/24 05:45:00 PM,-1.025,-0.225,0.075,,,,
1729,12/09/24 06:00:00 PM,-1.025,-0.175,0.050,,,,
1730,12/09/24 06:15:00 PM,-1.025,-0.250,0.050,,,,
1731,12/09/24 06:30:00 PM,-1.025,-0.200,0.075,,,,
1732,12/09/24 06:45:00 PM,-1.025,-0.200,0.025,,,,
1733,12/09/24 07:00:00 PM,-1.025,-0.200,0.075,,,,
1734,12/09/24 07:15:00 PM,-1.025,-0.150,0.050,,,,
1735,12/09/24 07:30:00 PM,-1.025,-0.175,0.075,,,,
1736,12/09/24 07:45:00 PM,-1.025,-0.175,0.025,,,,
1737,12/09/24 08:00:00 PM,-1.025,-0.200,0.075,,,,
1738,12/09/24 08:15:00 PM,-1.025,-0.200,0.050,,,,
1739,12/09/24 08:30:00 PM,-1.025,-0.200,0.050,,,,
1740,12/09/24 08:45:00 PM,-1.025,-0.150,0.025,,,,
1741,12/09/24 09:00:00 PM,-1.025,-0.175,0.050,,,,
1742,12/09/24 09:15:00 PM,-1.025,-0.225,0.075,,,,
1743,12/09/24 09:30:00 PM,-1.025,-0.200,0.050,,,,
1744,12/09/24 09:45:00 PM,-1.025,-0.175,0.075,,,,
1745,12/09/24 10:00:00 PM,-1.050,-0.250,0.175,,,,
1746,12/09/24 10:15:00 PM,-1.025,-0.175,0.025,,,,
1747,12/09/24 10:30:00 PM,-1.025,-0.200,0.075,,,,
1748,12/09/24 10:45:00 PM,-1.025,-0.225,0.050,,,,
1749,12/09/24 11:00:00 PM,-1.025,-0.175,0.075,,,,
1750,12/09/24 11:15:00 PM,-1.025,-0.200,0.050,,,,
1751,12/09/24 11:30:00 PM,-1.025,-0.175,0.025,,,,
1752,12/09/24 11:45:00 PM,-1.025,-0.200,0.050,,,,
1753,12/10/24 12:00:00 AM,-1.025,-0.175,0.075,,,,
1754,12/10/24 12:15:00 AM,-1.025,-0.175,0.075,,,,
1755,12/10/24 12:30:00 AM,-1.025,-0.225,0.050,,,,
1756,12/10/24 12:45:00 AM,-1.025,-0.200,0.025,,,,
1757,12/10/24 01:00:00 AM,-1.025,-0.175,0.025,,,,
1758,12/10/24 01:15:00 AM,-1.075,-0.175,0.050,,,,
1759,12/10/24 01:30:00 AM,-1.025,-0.175,0.050,,,,
1760,12/10/24 01:45:00 AM,-1.025,-0.200,0.025,,,,
1761,12/10/24 02:00:00 AM,-1.025,-0.200,0.025,,,,
1762,12/10/24 02:15:00 AM,-1.025,-0.175,0.000,,,,
1763,12/10/24 02:30:00 AM,-1.025,-0.200,0.050,,,,
1764,12/10/24 02:45:00 AM,-1.025,-0.225,0.025,,,,
1765,12/10/24 03:00:00 AM,-1.025,-0.175,0.025,,,,
1766,12/10/24 03:15:00 AM,-1.025,-0.200,0.050,,,,
1767,12/10/24 03:30:00 AM,-1.025,-0.225,0.075,,,,
1768,12/10/24 03:45:00 AM,-1.025,-0.200,0.025,,,,
1769,12/10/24 04:00:00 AM,-1.025,-0.175,0.050,,,,
1770,12/10/24 04:15:00 AM,-1.025,-0.175,0.050,,,,
1771,12/10/24 04:30:00 AM,-1.025,-0.200,0.000,,,,
1772,12/10/24 04:45:00 AM,-1.025,-0.200,0.000,,,,
1773,12/10/24 05:00:00 AM,-1.025,-0.225,0.025,,,,
1774,12/10/24 05:15:00 AM,-1.025,-0.200,0.025,,,,
1775,12/10/24 05:30:00 AM,-1.025,-0.200,0.025,,,,
1776,12/10/24 05:45:00 AM,-1.025,-0.225,0.025,,,,
1777,12/10/24 06:00:00 AM,-1.025,-0.175,0.050,,,,
1778,12/10/24 06:15:00 AM,-1.025,-0.200,0.025,,,,
1779,12/10/24 06:30:00 AM,-1.025,-0.175,0.050,,,,
1780,12/10/24 06:45:00 AM,-1.025,-0.175,0.075,,,,
1781,12/10/24 07:00:00 AM,-1.025,-0.200,0.050,,,,
1782,12/10/24 07:15:00 AM,-1.025,-0.200,0.075,,,,
1783,12/10/24 07:30:00 AM,-1.025,-0.225,0.075,,,,
1784,12/10/24 07:45:00 AM,-1.025,-0.175,0.050,,,,
1785,12/10/24 08:00:00 AM,-1.025,-0.175,0.050,,,,
1786,12/10/24 08:15:00 AM,-1.025,-0.175,0.050,,,,
1787,12/10/24 08:30:00 AM,-1.050,-0.175,0.050,,,,
1788,12/10/24 08:45:00 AM,-1.025,-0.225,0.075,,,,
1789,12/10/24 09:00:00 AM,-1.025,-0.175,0.025,,,,
1790,12/10/24 09:15:00 AM,-1.025,-0.175,0.050,,,,
1791,12/10/24 09:30:00 AM,-1.025,-0.200,0.050,,,,
1792,12/10/24 09:45:00 AM,-1.025,-0.250,0.050,,,,
1793,12/10/24 10:00:00 AM,-1.025,-0.175,0.025,,,,
1794,12/10/24 10:15:00 AM,-1.025,-0.200,0.025,,,,
1795,12/10/24 10:30:00 AM,-1.025,-0.175,0.050,,,,
1796,12/10/24 10:45:00 AM,-1.025,-0.225,0.025,,,,
1797,12/10/24 11:00:00 AM,-1.025,-0.200,0.025,,,,
1798,12/10/24 11:15:00 AM,-1.025,-0.200,0.025,,,,
1799,12/10/24 11:30:00 AM,-1.025,-0.150,0.050,,,,
1800,12/10/24 11:45:00 AM,-1.025,-0.200,0.175,,,,
1801,12/10/24 12:00:00 PM,-1.025,-0.200,0.150,,,,
1802,12/10/24 12:15:00 PM,-1.025,-0.175,0.100,,,,
1803,12/10/24 12:30:00 PM,-1.025,-0.150,0.150,,,,
1804,12/10/24 12:45:00 PM,-1.025,-0.150,0.100,,,,
1805,12/10/24 01:00:00 PM,-1.025,-0.200,0.100,,,,
1806,12/10/24 01:15:00 PM,-1.050,-0.225,0.125,,,,
1807,12/10/24 01:30:00 PM,-1.000,-0.325,0.050,,,,
1808,12/10/24 01:45:00 PM,-1.025,-0.200,0.100,,,,
1809,12/10/24 02:00:00 PM,-1.025,-0.175,0.100,,,,
1810,12/10/24 02:15:00 PM,-1.025,-0.150,0.050,,,,
1811,12/10/24 02:30:00 PM,-1.000,-0.350,0.025,,,,
1812,12/10/24 02:45:00 PM,-1.025,-0.225,0.100,,,,
1813,12/10/24 03:00:00 PM,-1.025,-0.250,0.100,,,,
1814,12/10/24 03:15:00 PM,-1.025,-0.250,0.050,,,,
1815,12/10/24 03:30:00 PM,-1.025,-0.150,0.025,,,,
1816,12/10/24 03:45:00 PM,-1.025,-0.175,0.150,,,,
1817,12/10/24 04:00:00 PM,-1.025,-0.250,0.100,,,,
1818,12/10/24 04:15:00 PM,-1.025,-0.175,0.075,,,,
1819,12/10/24 04:30:00 PM,-1.025,-0.100,0.100,,,,
1820,12/10/24 04:45:00 PM,-1.025,-0.175,0.125,,,,
1821,12/10/24 05:00:00 PM,-1.025,-0.175,0.125,,,,
1822,12/10/24 05:15:00 PM,-1.025,-0.175,0.100,,,,
1823,12/10/24 05:30:00 PM,-1.025,-0.150,0.100,,,,
1824,12/10/24 05:45:00 PM,-1.000,-0.250,0.225,,,,
1825,12/10/24 06:00:00 PM,-1.025,-0.150,0.100,,,,
1826,12/10/24 06:15:00 PM,-1.025,-0.175,0.125,,,,
1827,12/10/24 06:30:00 PM,-1.025,-0.150,0.150,,,,
1828,12/10/24 06:45:00 PM,-1.025,-0.150,0.125,,,,
1829,12/10/24 07:00:00 PM,-1.025,-0.175,0.100,,,,
1830,12/10/24 07:15:00 PM,-1.025,-0.150,0.125,,,,
1831,12/10/24 07:30:00 PM,-1.025,-0.200,0.125,,,,
1832,12/10/24 07:45:00 PM,-1.025,-0.150,0.125,,,,
1833,12/10/24 08:00:00 PM,-1.025,-0.200,0.125,,,,
1834,12/10/24 08:15:00 PM,-1.050,-0.200,0.150,,,,
1835,12/10/24 08:30:00 PM,-1.025,-0.200,0.125,,,,
1836,12/10/24 08:45:00 PM,-1.025,-0.150,0.125,,,,
1837,12/10/24 09:00:00 PM,-1.025,-0.150,0.125,,,,
1838,12/10/24 09:15:00 PM,-1.025,-0.200,0.125,,,,
1839,12/10/24 09:30:00 PM,-1.025,-0.150,0.125,,,,
1840,12/10/24 09:45:00 PM,-1.025,-0.150,0.125,,,,
1841,12/10/24 10:00:00 PM,-1.025,-0.200,0.125,,,,
1842,12/10/24 10:15:00 PM,-1.025,-0.200,0.100,,,,
1843,12/10/24 10:30:00 PM,-1.025,-0.200,0.100,,,,
1844,12/10/24 10:45:00 PM,-1.025,-0.200,0.075,,,,
1845,12/10/24 11:00:00 PM,-1.025,-0.200,0.100,,,,
1846,12/10/24 11:15:00 PM,-1.025,-0.200,0.075,,,,
1847,12/10/24 11:30:00 PM,-1.025,-0.200,0.075,,,,
1848,12/10/24 11:45:00 PM,-1.025,-0.200,0.125,,,,
1849,12/11/24 12:00:00 AM,-1.025,-0.150,0.100,,,,
1850,12/11/24 12:15:00 AM,-1.025,-0.150,0.100,,,,
1851,12/11/24 12:30:00 AM,-1.025,-0.150,0.075,,,,
1852,12/11/24 12:45:00 AM,-1.025,-0.150,0.075,,,,
1853,12/11/24 01:00:00 AM,-1.025,-0.200,0.050,,,,
1854,12/11/24 01:15:00 AM,-1.050,-0.150,0.075,,,,
1855,12/11/24 01:30:00 AM,-1.025,-0.200,0.075,,,,
1856,12/11/24 01:45:00 AM,-1.025,-0.200,0.075,,,,
1857,12/11/24 02:00:00 AM,-1.025,-0.200,0.100,,,,
1858,12/11/24 02:15:00 AM,-1.025,-0.200,0.100,,,,
1859,12/11/24 02:30:00 AM,-1.025,-0.200,0.075,,,,
1860,12/11/24 02:45:00 AM,-1.025,-0.225,0.150,,,,
1861,12/11/24 03:00:00 AM,-1.025,-0.175,0.100,,,,
1862,12/11/24 03:15:00 AM,-1.075,-0.225,0.100,,,,
1863,12/11/24 03:30:00 AM,-1.025,-0.200,0.075,,,,
1864,12/11/24 03:45:00 AM,-1.025,-0.150,0.100,,,,
1865,12/11/24 04:00:00 AM,-1.050,-0.200,0.075,,,,
1866,12/11/24 04:15:00 AM,-1.025,-0.150,0.075,,,,
1867,12/11/24 04:30:00 AM,-1.025,-0.200,0.100,,,,
1868,12/11/24 04:45:00 AM,-1.000,-0.300,0.025,,,,
1869,12/11/24 05:00:00 AM,-1.075,-0.200,0.075,,,,
1870,12/11/24 05:15:00 AM,-1.025,-0.175,0.075,,,,
1871,12/11/24 05:30:00 AM,-1.025,-0.150,-0.125,,,,
1872,12/11/24 05:45:00 AM,-1.025,-0.050,-0.150,,,,
1873,12/11/24 06:00:00 AM,-1.025,-0.275,-0.225,,,,
1874,12/11/24 06:15:00 AM,-1.025,-0.200,0.025,,,,
1875,12/11/24 06:30:00 AM,-1.025,-0.200,0.050,,,,
1876,12/11/24 06:45:00 AM,-1.025,-0.200,0.050,,,,
1877,12/11/24 07:00:00 AM,-1.025,-0.125,0.000,,,,
1878,12/11/24 07:15:00 AM,-1.025,-0.150,0.075,,,,
1879,12/11/24 07:30:00 AM,-1.025,-0.175,0.075,,,,
1880,12/11/24 07:45:00 AM,-1.025,-0.150,0.025,,,,
1881,12/11/24 08:00:00 AM,-1.025,-0.175,0.075,,,,
1882,12/11/24 08:15:00 AM,-1.025,-0.200,0.075,,,,
1883,12/11/24 08:30:00 AM,-1.025,-0.200,0.050,,,,
1884,12/11/24 08:45:00 AM,-1.025,-0.150,0.050,,,,
1885,12/11/24 09:00:00 AM,-1.025,-0.175,0.075,,,,
1886,12/11/24 09:15:00 AM,-1.025,-0.175,0.075,,,,
1887,12/11/24 09:30:00 AM,-1.025,-0.150,0.100,,,,
1888,12/11/24 09:45:00 AM,-1.025,-0.175,0.075,,,,
1889,12/11/24 10:00:00 AM,-1.025,-0.200,0.075,,,,
1890,12/11/24 10:15:00 AM,-1.025,-0.150,0.075,,,,
1891,12/11/24 10:30:00 AM,-1.025,-0.200,0.050,,,,
1892,12/11/24 10:45:00 AM,-1.025,-0.200,0.075,,,,
1893,12/11/24 11:00:00 AM,-1.050,-0.150,0.075,,,,
1894,12/11/24 11:15:00 AM,-1.025,-0.175,0.100,,,,
1895,12/11/24 11:30:00 AM,-1.025,-0.200,0.125,,,,
1896,12/11/24 11:45:00 AM,-1.025,-0.175,0.100,,,,
1897,12/11/24 12:00:00 PM,-1.025,-0.175,0.050,,,,
1898,12/11/24 12:15:00 PM,-1.025,-0.125,0.025,,,,
1899,12/11/24 12:30:00 PM,-1.025,-0.175,0.050,,,,
1900,12/11/24 12:45:00 PM,-1.075,-0.100,0.075,,,,
1901,12/11/24 01:00:00 PM,-1.075,-0.175,0.100,,,,
1902,12/11/24 01:15:00 PM,-1.050,-0.175,0.100,,,,
1903,12/11/24 01:30:00 PM,-1.025,-0.175,0.075,,,,
1904,12/11/24 01:45:00 PM,-1.025,-0.175,0.075,,,,
1905,12/11/24 02:00:00 PM,-1.025,-0.175,0.075,,,,
1906,12/11/24 02:15:00 PM,-1.025,-0.175,0.075,,,,
1907,12/11/24 02:30:00 PM,-1.025,-0.200,0.050,,,,
1908,12/11/24 02:45:00 PM,-1.025,-0.250,0.075,,,,
1909,12/11/24 03:00:00 PM,-1.050,-0.225,0.050,,,,
1910,12/11/24 03:15:00 PM,-1.025,-0.175,0.050,,,,
1911,12/11/24 03:30:00 PM,-1.050,-0.175,0.050,,,,
1912,12/11/24 03:45:00 PM,-1.050,-0.175,0.075,,,,
1913,12/11/24 04:00:00 PM,-1.050,-0.150,0.075,,,,
1914,12/11/24 04:15:00 PM,-1.025,-0.150,0.075,,,,
1915,12/11/24 04:30:00 PM,-1.025,-0.175,0.050,,,,
